protein1 protein2 combined_score
9606.ENSP00000280772 9606.ENSP00000264436 960
9606.ENSP00000280772 9606.ENSP00000306253 946
9606.ENSP00000280772 9606.ENSP00000487444 972
9606.ENSP00000280772 9606.ENSP00000373648 942
9606.ENSP00000280772 9606.ENSP00000359077 974
9606.ENSP00000280772 9606.ENSP00000306866 979
9606.ENSP00000280772 9606.ENSP00000317790 951
9606.ENSP00000280772 9606.ENSP00000490107 971
9606.ENSP00000280772 9606.ENSP00000349259 974
9606.ENSP00000280772 9606.ENSP00000349588 911
9606.ENSP00000280772 9606.ENSP00000495909 929
9606.ENSP00000280772 9606.ENSP00000346534 959
9606.ENSP00000280772 9606.ENSP00000467141 926
9606.ENSP00000280772 9606.ENSP00000344786 996
9606.ENSP00000280772 9606.ENSP00000345259 996
9606.ENSP00000280772 9606.ENSP00000469242 999
9606.ENSP00000280772 9606.ENSP00000370744 922
9606.ENSP00000280772 9606.ENSP00000328968 993
9606.ENSP00000280772 9606.ENSP00000262418 928
9606.ENSP00000280772 9606.ENSP00000286827 968
9606.ENSP00000280772 9606.ENSP00000398632 980
9606.ENSP00000280772 9606.ENSP00000264758 983
9606.ENSP00000280772 9606.ENSP00000363435 979
9606.ENSP00000280772 9606.ENSP00000265709 909
9606.ENSP00000280904 9606.ENSP00000257189 911
9606.ENSP00000280904 9606.ENSP00000369129 998
9606.ENSP00000280904 9606.ENSP00000331678 910
9606.ENSP00000280904 9606.ENSP00000070846 999
9606.ENSP00000280904 9606.ENSP00000261590 999
9606.ENSP00000280904 9606.ENSP00000377508 981
9606.ENSP00000280904 9606.ENSP00000303992 933
9606.ENSP00000280979 9606.ENSP00000311005 958
9606.ENSP00000280979 9606.ENSP00000345502 944
9606.ENSP00000280979 9606.ENSP00000395708 967
9606.ENSP00000280979 9606.ENSP00000355533 992
9606.ENSP00000280979 9606.ENSP00000370078 941
9606.ENSP00000280979 9606.ENSP00000478212 931
9606.ENSP00000280979 9606.ENSP00000359719 953
9606.ENSP00000280979 9606.ENSP00000309591 953
9606.ENSP00000280979 9606.ENSP00000366488 953
9606.ENSP00000280979 9606.ENSP00000370373 929
9606.ENSP00000281030 9606.ENSP00000483547 927
9606.ENSP00000281031 9606.ENSP00000354813 998
9606.ENSP00000281031 9606.ENSP00000266544 999
9606.ENSP00000281031 9606.ENSP00000417142 999
9606.ENSP00000281031 9606.ENSP00000299166 999
9606.ENSP00000281031 9606.ENSP00000287490 920
9606.ENSP00000281031 9606.ENSP00000276062 999
9606.ENSP00000281031 9606.ENSP00000482543 999
9606.ENSP00000281031 9606.ENSP00000274137 999
9606.ENSP00000281031 9606.ENSP00000270517 921
9606.ENSP00000281031 9606.ENSP00000430494 971
9606.ENSP00000281031 9606.ENSP00000261584 934
9606.ENSP00000281031 9606.ENSP00000419087 996
9606.ENSP00000281031 9606.ENSP00000330737 999
9606.ENSP00000281031 9606.ENSP00000203407 944
9606.ENSP00000281031 9606.ENSP00000339720 988
9606.ENSP00000281031 9606.ENSP00000354961 999
9606.ENSP00000281031 9606.ENSP00000355206 996
9606.ENSP00000281031 9606.ENSP00000259037 999
9606.ENSP00000281031 9606.ENSP00000423673 999
9606.ENSP00000281031 9606.ENSP00000367939 987
9606.ENSP00000281031 9606.ENSP00000497474 917
9606.ENSP00000281031 9606.ENSP00000354665 989
9606.ENSP00000281031 9606.ENSP00000407336 999
9606.ENSP00000281031 9606.ENSP00000351737 951
9606.ENSP00000281031 9606.ENSP00000392709 997
9606.ENSP00000281031 9606.ENSP00000458770 999
9606.ENSP00000281031 9606.ENSP00000327268 999
9606.ENSP00000281031 9606.ENSP00000317780 976
9606.ENSP00000281031 9606.ENSP00000260361 975
9606.ENSP00000281031 9606.ENSP00000441126 999
9606.ENSP00000281031 9606.ENSP00000233627 999
9606.ENSP00000281031 9606.ENSP00000483888 999
9606.ENSP00000281031 9606.ENSP00000184266 999
9606.ENSP00000281031 9606.ENSP00000425759 962
9606.ENSP00000281031 9606.ENSP00000369176 999
9606.ENSP00000281031 9606.ENSP00000418803 931
9606.ENSP00000281031 9606.ENSP00000358272 911
9606.ENSP00000281031 9606.ENSP00000252711 999
9606.ENSP00000281031 9606.ENSP00000315774 999
9606.ENSP00000281031 9606.ENSP00000466818 952
9606.ENSP00000281031 9606.ENSP00000362873 999
9606.ENSP00000281031 9606.ENSP00000252102 999
9606.ENSP00000281031 9606.ENSP00000332887 975
9606.ENSP00000281031 9606.ENSP00000362058 999
9606.ENSP00000281031 9606.ENSP00000356972 999
9606.ENSP00000281031 9606.ENSP00000467262 987
9606.ENSP00000281031 9606.ENSP00000268668 999
9606.ENSP00000281031 9606.ENSP00000309565 961
9606.ENSP00000281031 9606.ENSP00000346196 998
9606.ENSP00000281031 9606.ENSP00000306397 970
9606.ENSP00000281031 9606.ENSP00000355046 999
9606.ENSP00000281031 9606.ENSP00000354687 995
9606.ENSP00000281031 9606.ENSP00000263774 999
9606.ENSP00000281031 9606.ENSP00000497587 999
9606.ENSP00000281031 9606.ENSP00000354728 985
9606.ENSP00000281031 9606.ENSP00000258424 972
9606.ENSP00000281031 9606.ENSP00000418438 998
9606.ENSP00000281031 9606.ENSP00000276689 999
9606.ENSP00000281031 9606.ENSP00000360492 998
9606.ENSP00000281031 9606.ENSP00000389160 998
9606.ENSP00000281031 9606.ENSP00000215565 999
9606.ENSP00000281031 9606.ENSP00000268379 936
9606.ENSP00000281031 9606.ENSP00000317159 943
9606.ENSP00000281031 9606.ENSP00000457513 958
9606.ENSP00000281031 9606.ENSP00000296684 999
9606.ENSP00000281031 9606.ENSP00000429707 913
9606.ENSP00000281031 9606.ENSP00000301457 999
9606.ENSP00000281038 9606.ENSP00000358042 980
9606.ENSP00000281038 9606.ENSP00000446872 964
9606.ENSP00000281038 9606.ENSP00000263985 995
9606.ENSP00000281038 9606.ENSP00000355889 904
9606.ENSP00000281038 9606.ENSP00000256854 921
9606.ENSP00000281038 9606.ENSP00000358060 900
9606.ENSP00000281038 9606.ENSP00000456218 913
9606.ENSP00000281038 9606.ENSP00000360327 909
9606.ENSP00000281038 9606.ENSP00000320658 926
9606.ENSP00000281038 9606.ENSP00000362576 956
9606.ENSP00000281038 9606.ENSP00000355890 941
9606.ENSP00000281043 9606.ENSP00000320147 952
9606.ENSP00000281043 9606.ENSP00000362649 914
9606.ENSP00000281043 9606.ENSP00000373700 932
9606.ENSP00000281043 9606.ENSP00000404854 937
9606.ENSP00000281043 9606.ENSP00000478887 933
9606.ENSP00000281043 9606.ENSP00000216911 998
9606.ENSP00000281043 9606.ENSP00000243346 990
9606.ENSP00000281043 9606.ENSP00000351490 996
9606.ENSP00000281047 9606.ENSP00000378650 936
9606.ENSP00000281081 9606.ENSP00000356972 902
9606.ENSP00000281092 9606.ENSP00000495360 945
9606.ENSP00000281092 9606.ENSP00000382004 952
9606.ENSP00000281092 9606.ENSP00000462468 914
9606.ENSP00000281141 9606.ENSP00000253039 961
9606.ENSP00000281142 9606.ENSP00000490726 997
9606.ENSP00000281142 9606.ENSP00000380911 999
9606.ENSP00000281142 9606.ENSP00000278935 997
9606.ENSP00000281142 9606.ENSP00000306105 996
9606.ENSP00000281154 9606.ENSP00000361635 959
9606.ENSP00000281154 9606.ENSP00000281456 903
9606.ENSP00000281154 9606.ENSP00000306124 903
9606.ENSP00000281154 9606.ENSP00000360671 903
9606.ENSP00000281154 9606.ENSP00000307786 950
9606.ENSP00000281154 9606.ENSP00000225174 960
9606.ENSP00000281154 9606.ENSP00000428845 955
9606.ENSP00000281154 9606.ENSP00000378487 961
9606.ENSP00000281154 9606.ENSP00000379563 935
9606.ENSP00000281154 9606.ENSP00000370808 903
9606.ENSP00000281154 9606.ENSP00000303754 948
9606.ENSP00000281156 9606.ENSP00000442460 914
9606.ENSP00000281182 9606.ENSP00000370023 961
9606.ENSP00000281182 9606.ENSP00000231887 960
9606.ENSP00000281182 9606.ENSP00000452762 902
9606.ENSP00000281182 9606.ENSP00000242592 939
9606.ENSP00000281182 9606.ENSP00000357873 955
9606.ENSP00000281182 9606.ENSP00000359151 944
9606.ENSP00000281182 9606.ENSP00000357535 962
9606.ENSP00000281187 9606.ENSP00000480853 999
9606.ENSP00000281187 9606.ENSP00000263559 991
9606.ENSP00000281187 9606.ENSP00000368831 994
9606.ENSP00000281187 9606.ENSP00000498872 914
9606.ENSP00000281187 9606.ENSP00000366998 927
9606.ENSP00000281187 9606.ENSP00000299138 999
9606.ENSP00000281187 9606.ENSP00000261889 996
9606.ENSP00000281187 9606.ENSP00000402935 989
9606.ENSP00000281187 9606.ENSP00000230085 955
9606.ENSP00000281187 9606.ENSP00000400333 977
9606.ENSP00000281243 9606.ENSP00000285930 938
9606.ENSP00000281243 9606.ENSP00000299299 996
9606.ENSP00000281243 9606.ENSP00000396308 979
9606.ENSP00000281243 9606.ENSP00000370571 972
9606.ENSP00000281243 9606.ENSP00000250018 970
9606.ENSP00000281243 9606.ENSP00000352608 986
9606.ENSP00000281243 9606.ENSP00000319170 981
9606.ENSP00000281243 9606.ENSP00000448059 991
9606.ENSP00000281243 9606.ENSP00000329093 946
9606.ENSP00000281243 9606.ENSP00000234454 989
9606.ENSP00000281243 9606.ENSP00000352584 921
9606.ENSP00000281243 9606.ENSP00000421544 962
9606.ENSP00000281282 9606.ENSP00000354837 992
9606.ENSP00000281282 9606.ENSP00000348416 975
9606.ENSP00000281282 9606.ENSP00000308753 906
9606.ENSP00000281321 9606.ENSP00000230658 901
9606.ENSP00000281382 9606.ENSP00000217446 911
9606.ENSP00000281382 9606.ENSP00000367880 937
9606.ENSP00000281382 9606.ENSP00000164305 935
9606.ENSP00000281382 9606.ENSP00000279036 932
9606.ENSP00000281382 9606.ENSP00000415203 936
9606.ENSP00000281382 9606.ENSP00000347206 916
9606.ENSP00000281382 9606.ENSP00000309430 921
9606.ENSP00000281382 9606.ENSP00000359848 942
9606.ENSP00000281419 9606.ENSP00000429900 907
9606.ENSP00000281419 9606.ENSP00000298316 966
9606.ENSP00000281419 9606.ENSP00000338769 936
9606.ENSP00000281453 9606.ENSP00000457810 999
9606.ENSP00000281453 9606.ENSP00000348527 998
9606.ENSP00000281453 9606.ENSP00000273853 999
9606.ENSP00000281453 9606.ENSP00000362018 999
9606.ENSP00000281453 9606.ENSP00000308583 998
9606.ENSP00000281453 9606.ENSP00000464357 995
9606.ENSP00000281453 9606.ENSP00000377007 999
9606.ENSP00000281453 9606.ENSP00000370214 999
9606.ENSP00000281453 9606.ENSP00000364737 999
9606.ENSP00000281453 9606.ENSP00000378699 914
9606.ENSP00000281453 9606.ENSP00000215980 999
9606.ENSP00000281453 9606.ENSP00000336868 998
9606.ENSP00000281453 9606.ENSP00000300093 996
9606.ENSP00000281453 9606.ENSP00000337289 999
9606.ENSP00000281453 9606.ENSP00000360133 999
9606.ENSP00000281453 9606.ENSP00000283006 999
9606.ENSP00000281453 9606.ENSP00000376568 940
9606.ENSP00000281453 9606.ENSP00000357308 997
9606.ENSP00000281453 9606.ENSP00000244537 905
9606.ENSP00000281453 9606.ENSP00000379911 999
9606.ENSP00000281456 9606.ENSP00000370808 917
9606.ENSP00000281456 9606.ENSP00000303754 942
9606.ENSP00000281456 9606.ENSP00000378487 986
9606.ENSP00000281456 9606.ENSP00000379563 937
9606.ENSP00000281456 9606.ENSP00000225174 998
9606.ENSP00000281456 9606.ENSP00000428845 983
9606.ENSP00000281456 9606.ENSP00000309595 921
9606.ENSP00000281456 9606.ENSP00000307786 960
9606.ENSP00000281456 9606.ENSP00000269305 925
9606.ENSP00000281456 9606.ENSP00000442563 912
9606.ENSP00000281456 9606.ENSP00000399851 942
9606.ENSP00000281456 9606.ENSP00000281154 903
9606.ENSP00000281456 9606.ENSP00000360671 979
9606.ENSP00000281456 9606.ENSP00000361635 970
9606.ENSP00000281456 9606.ENSP00000306124 929
9606.ENSP00000281513 9606.ENSP00000257700 998
9606.ENSP00000281513 9606.ENSP00000231668 914
9606.ENSP00000281513 9606.ENSP00000324628 921
9606.ENSP00000281513 9606.ENSP00000200135 999
9606.ENSP00000281513 9606.ENSP00000263897 984
9606.ENSP00000281513 9606.ENSP00000305810 994
9606.ENSP00000281543 9606.ENSP00000341082 904
9606.ENSP00000281543 9606.ENSP00000278572 900
9606.ENSP00000281543 9606.ENSP00000361446 937
9606.ENSP00000281543 9606.ENSP00000382250 904
9606.ENSP00000281543 9606.ENSP00000258455 902
9606.ENSP00000281543 9606.ENSP00000223324 904
9606.ENSP00000281543 9606.ENSP00000496250 900
9606.ENSP00000281543 9606.ENSP00000359345 901
9606.ENSP00000281589 9606.ENSP00000302768 980
9606.ENSP00000281623 9606.ENSP00000231487 999
9606.ENSP00000281623 9606.ENSP00000346240 942
9606.ENSP00000281623 9606.ENSP00000274255 958
9606.ENSP00000281623 9606.ENSP00000227507 956
9606.ENSP00000281623 9606.ENSP00000265094 932
9606.ENSP00000281623 9606.ENSP00000326804 983
9606.ENSP00000281623 9606.ENSP00000359206 945
9606.ENSP00000281623 9606.ENSP00000474725 949
9606.ENSP00000281623 9606.ENSP00000276603 996
9606.ENSP00000281701 9606.ENSP00000482075 903
9606.ENSP00000281701 9606.ENSP00000332198 914
9606.ENSP00000281701 9606.ENSP00000275820 906
9606.ENSP00000281701 9606.ENSP00000354091 938
9606.ENSP00000281701 9606.ENSP00000274606 920
9606.ENSP00000281701 9606.ENSP00000309572 944
9606.ENSP00000281701 9606.ENSP00000358563 934
9606.ENSP00000281701 9606.ENSP00000262715 910
9606.ENSP00000281701 9606.ENSP00000230640 983
9606.ENSP00000281701 9606.ENSP00000226796 917
9606.ENSP00000281701 9606.ENSP00000223073 902
9606.ENSP00000281701 9606.ENSP00000324203 906
9606.ENSP00000281741 9606.ENSP00000380401 918
9606.ENSP00000281806 9606.ENSP00000249016 917
9606.ENSP00000281806 9606.ENSP00000332225 999
9606.ENSP00000281821 9606.ENSP00000357392 999
9606.ENSP00000281821 9606.ENSP00000215368 999
9606.ENSP00000281821 9606.ENSP00000274376 950
9606.ENSP00000281821 9606.ENSP00000226091 999
9606.ENSP00000281821 9606.ENSP00000361423 945
9606.ENSP00000281821 9606.ENSP00000264051 984
9606.ENSP00000281821 9606.ENSP00000328777 999
9606.ENSP00000281821 9606.ENSP00000414378 999
9606.ENSP00000281821 9606.ENSP00000357393 999
9606.ENSP00000281821 9606.ENSP00000493716 999
9606.ENSP00000281821 9606.ENSP00000383053 915
9606.ENSP00000281821 9606.ENSP00000204961 998
9606.ENSP00000281828 9606.ENSP00000260257 936
9606.ENSP00000281828 9606.ENSP00000376055 934
9606.ENSP00000281828 9606.ENSP00000320309 999
9606.ENSP00000281828 9606.ENSP00000316335 997
9606.ENSP00000281828 9606.ENSP00000364794 914
9606.ENSP00000281828 9606.ENSP00000362576 946
9606.ENSP00000281828 9606.ENSP00000355890 925
9606.ENSP00000281830 9606.ENSP00000155840 925
9606.ENSP00000281830 9606.ENSP00000382226 914
9606.ENSP00000281830 9606.ENSP00000310557 950
9606.ENSP00000281830 9606.ENSP00000262916 966
9606.ENSP00000281834 9606.ENSP00000319476 942
9606.ENSP00000281834 9606.ENSP00000485129 904
9606.ENSP00000281834 9606.ENSP00000266557 986
9606.ENSP00000281834 9606.ENSP00000368538 999
9606.ENSP00000281834 9606.ENSP00000324890 981
9606.ENSP00000281834 9606.ENSP00000478699 993
9606.ENSP00000281834 9606.ENSP00000245817 907
9606.ENSP00000281834 9606.ENSP00000359663 958
9606.ENSP00000281923 9606.ENSP00000264968 991
9606.ENSP00000281923 9606.ENSP00000481096 955
9606.ENSP00000281923 9606.ENSP00000391227 910
9606.ENSP00000281923 9606.ENSP00000345270 951
9606.ENSP00000281923 9606.ENSP00000421185 926
9606.ENSP00000281923 9606.ENSP00000338487 992
9606.ENSP00000281928 9606.ENSP00000357047 978
9606.ENSP00000281928 9606.ENSP00000363193 999
9606.ENSP00000281928 9606.ENSP00000297347 925
9606.ENSP00000281928 9606.ENSP00000258648 979
9606.ENSP00000281928 9606.ENSP00000268711 970
9606.ENSP00000281928 9606.ENSP00000498791 986
9606.ENSP00000281928 9606.ENSP00000481920 967
9606.ENSP00000281928 9606.ENSP00000293777 942
9606.ENSP00000281928 9606.ENSP00000300651 976
9606.ENSP00000281928 9606.ENSP00000263205 959
9606.ENSP00000281928 9606.ENSP00000323720 980
9606.ENSP00000281928 9606.ENSP00000440100 943
9606.ENSP00000281928 9606.ENSP00000380888 973
9606.ENSP00000281928 9606.ENSP00000282892 971
9606.ENSP00000281928 9606.ENSP00000357907 997
9606.ENSP00000281928 9606.ENSP00000255764 988
9606.ENSP00000281928 9606.ENSP00000417235 998
9606.ENSP00000281928 9606.ENSP00000251871 955
9606.ENSP00000281928 9606.ENSP00000362948 975
9606.ENSP00000281928 9606.ENSP00000325612 951
9606.ENSP00000281928 9606.ENSP00000225728 957
9606.ENSP00000281928 9606.ENSP00000370938 997
9606.ENSP00000281928 9606.ENSP00000292035 970
9606.ENSP00000281928 9606.ENSP00000237380 970
9606.ENSP00000281928 9606.ENSP00000286317 977
9606.ENSP00000281928 9606.ENSP00000481733 978
9606.ENSP00000281928 9606.ENSP00000263390 964
9606.ENSP00000281928 9606.ENSP00000428982 999
9606.ENSP00000281928 9606.ENSP00000265350 945
9606.ENSP00000281928 9606.ENSP00000482438 956
9606.ENSP00000281938 9606.ENSP00000364870 912
9606.ENSP00000281938 9606.ENSP00000248553 940
9606.ENSP00000281938 9606.ENSP00000254322 916
9606.ENSP00000281938 9606.ENSP00000302476 949
9606.ENSP00000281938 9606.ENSP00000437125 996
9606.ENSP00000281938 9606.ENSP00000360609 948
9606.ENSP00000281938 9606.ENSP00000302961 994
9606.ENSP00000281938 9606.ENSP00000358081 999
9606.ENSP00000281938 9606.ENSP00000303394 906
9606.ENSP00000281938 9606.ENSP00000219548 993
9606.ENSP00000281950 9606.ENSP00000393388 966
9606.ENSP00000281950 9606.ENSP00000321706 998
9606.ENSP00000281950 9606.ENSP00000266735 978
9606.ENSP00000281950 9606.ENSP00000369895 999
9606.ENSP00000281950 9606.ENSP00000392270 999
9606.ENSP00000281950 9606.ENSP00000285873 999
9606.ENSP00000281950 9606.ENSP00000400591 989
9606.ENSP00000281950 9606.ENSP00000412566 981
9606.ENSP00000281950 9606.ENSP00000270257 999
9606.ENSP00000281950 9606.ENSP00000215829 970
9606.ENSP00000281950 9606.ENSP00000300413 959
9606.ENSP00000281950 9606.ENSP00000342374 975
9606.ENSP00000281950 9606.ENSP00000308533 999
9606.ENSP00000281950 9606.ENSP00000358716 999
9606.ENSP00000281950 9606.ENSP00000370119 932
9606.ENSP00000281950 9606.ENSP00000370083 990
9606.ENSP00000282018 9606.ENSP00000292596 930
9606.ENSP00000282018 9606.ENSP00000362401 976
9606.ENSP00000282020 9606.ENSP00000385142 915
9606.ENSP00000282020 9606.ENSP00000219197 995
9606.ENSP00000282020 9606.ENSP00000397351 984
9606.ENSP00000282032 9606.ENSP00000440440 942
9606.ENSP00000282032 9606.ENSP00000346175 946
9606.ENSP00000282058 9606.ENSP00000206474 999
9606.ENSP00000282058 9606.ENSP00000243706 999
9606.ENSP00000282058 9606.ENSP00000253669 999
9606.ENSP00000282058 9606.ENSP00000260372 999
9606.ENSP00000282058 9606.ENSP00000439056 999
9606.ENSP00000282058 9606.ENSP00000369871 999
9606.ENSP00000282058 9606.ENSP00000359230 999
9606.ENSP00000282074 9606.ENSP00000296509 913
9606.ENSP00000282074 9606.ENSP00000335463 958
9606.ENSP00000282074 9606.ENSP00000457810 951
9606.ENSP00000282074 9606.ENSP00000389810 963
9606.ENSP00000282074 9606.ENSP00000465075 999
9606.ENSP00000282074 9606.ENSP00000370557 971
9606.ENSP00000282074 9606.ENSP00000363055 984
9606.ENSP00000282074 9606.ENSP00000287598 930
9606.ENSP00000282074 9606.ENSP00000302530 967
9606.ENSP00000282074 9606.ENSP00000256442 903
9606.ENSP00000282074 9606.ENSP00000355944 952
9606.ENSP00000282074 9606.ENSP00000271452 999
9606.ENSP00000282074 9606.ENSP00000261597 999
9606.ENSP00000282096 9606.ENSP00000351957 919
9606.ENSP00000282096 9606.ENSP00000355689 900
9606.ENSP00000282096 9606.ENSP00000286648 906
9606.ENSP00000282096 9606.ENSP00000371230 909
9606.ENSP00000282096 9606.ENSP00000485525 900
9606.ENSP00000282096 9606.ENSP00000298556 905
9606.ENSP00000282096 9606.ENSP00000259727 910
9606.ENSP00000282096 9606.ENSP00000500582 920
9606.ENSP00000282096 9606.ENSP00000406261 931
9606.ENSP00000282096 9606.ENSP00000451828 943
9606.ENSP00000282096 9606.ENSP00000369456 905
9606.ENSP00000282096 9606.ENSP00000375892 918
9606.ENSP00000282096 9606.ENSP00000498074 905
9606.ENSP00000282096 9606.ENSP00000367615 901
9606.ENSP00000282096 9606.ENSP00000443965 924
9606.ENSP00000282096 9606.ENSP00000419851 900
9606.ENSP00000282111 9606.ENSP00000302625 906
9606.ENSP00000282111 9606.ENSP00000297316 948
9606.ENSP00000282111 9606.ENSP00000290921 970
9606.ENSP00000282111 9606.ENSP00000495360 999
9606.ENSP00000282111 9606.ENSP00000262367 921
9606.ENSP00000282111 9606.ENSP00000309572 957
9606.ENSP00000282111 9606.ENSP00000318297 913
9606.ENSP00000282111 9606.ENSP00000377508 958
9606.ENSP00000282111 9606.ENSP00000311825 956
9606.ENSP00000282111 9606.ENSP00000341551 925
9606.ENSP00000282111 9606.ENSP00000263253 948
9606.ENSP00000282111 9606.ENSP00000307134 915
9606.ENSP00000282111 9606.ENSP00000384625 956
9606.ENSP00000282111 9606.ENSP00000486891 962
9606.ENSP00000282111 9606.ENSP00000340347 944
9606.ENSP00000282141 9606.ENSP00000291554 919
9606.ENSP00000282185 9606.ENSP00000428220 990
9606.ENSP00000282185 9606.ENSP00000306866 903
9606.ENSP00000282185 9606.ENSP00000432412 978
9606.ENSP00000282185 9606.ENSP00000025008 949
9606.ENSP00000282185 9606.ENSP00000283290 958
9606.ENSP00000282185 9606.ENSP00000425107 999
9606.ENSP00000282185 9606.ENSP00000363970 940
9606.ENSP00000282185 9606.ENSP00000375873 973
9606.ENSP00000282185 9606.ENSP00000346437 999
9606.ENSP00000282185 9606.ENSP00000358072 998
9606.ENSP00000282185 9606.ENSP00000411256 935
9606.ENSP00000282185 9606.ENSP00000037243 937
9606.ENSP00000282249 9606.ENSP00000363092 952
9606.ENSP00000282249 9606.ENSP00000320171 903
9606.ENSP00000282249 9606.ENSP00000477999 912
9606.ENSP00000282249 9606.ENSP00000369456 911
9606.ENSP00000282249 9606.ENSP00000498074 903
9606.ENSP00000282249 9606.ENSP00000296518 967
9606.ENSP00000282249 9606.ENSP00000406261 903
9606.ENSP00000282249 9606.ENSP00000426786 997
9606.ENSP00000282249 9606.ENSP00000264399 953
9606.ENSP00000282249 9606.ENSP00000368452 903
